,name,states,transitions,encoding,sense,time,reachability_value,importance_value,start_state,via_state,target_state,timeout,status
1,out/models/model_epidemic10_model-it_0.pickle,2543,19883,LP,1,0.014934062957763672,1.0,0.0,q0: start,"(10, 1, 17)",positive,3600,2
0,out/models/model_epidemic11_model-it_0.pickle,3314,27914,QP,1,0.03256797790527344,1.0,0.0,q0: start,"(11, 1, 2)",positive,3600,2
1,out/models/model_epidemic11_model-it_0.pickle,3314,27914,LP,1,0.007083892822265625,1.0,0.0,q0: start,"(11, 1, 2)",positive,3600,2
0,out/models/model_epidemic11_model-it_0.pickle,3314,27914,QP,-1,0.03390097618103027,1.0,0.0,q0: start,"(11, 1, 3)",positive,3600,2
1,out/models/model_epidemic11_model-it_0.pickle,3314,27914,LP,-1,0.015306949615478516,1.0,0.0,q0: start,"(11, 1, 3)",positive,3600,2
0,out/models/model_epidemic11_model-it_0.pickle,3314,27914,QP,-1,0.03429698944091797,1.0,0.0,q0: start,"(11, 1, 7)",positive,3600,2
1,out/models/model_epidemic11_model-it_0.pickle,3314,27914,LP,-1,0.015255212783813477,1.0,0.0,q0: start,"(11, 1, 7)",positive,3600,2
0,out/models/model_epidemic11_model-it_0.pickle,3314,27914,QP,-1,0.03377699851989746,1.0,0.0,q0: start,"(11, 1, 6)",positive,3600,2
1,out/models/model_epidemic11_model-it_0.pickle,3314,27914,LP,-1,0.017348051071166992,1.0,0.0,q0: start,"(11, 1, 6)",positive,3600,2
0,out/models/model_epidemic8_model-it_0.pickle,1379,9029,QP,1,3600.0171468257904,1.0,0.4442313057010293,q0: start,"(8, 1, 14)",positive,3600,9
1,out/models/model_epidemic8_model-it_0.pickle,1379,9029,LP,1,0.008897066116333008,1.0,0.0,q0: start,"(8, 1, 14)",positive,3600,2
0,out/models/model_epidemic8_model-it_0.pickle,1379,9029,QP,1,3600.0240499973297,1.0,0.4424594675151796,q0: start,"(8, 1, 15)",positive,3600,9
1,out/models/model_epidemic8_model-it_0.pickle,1379,9029,LP,1,0.004083156585693359,1.0,0.0,q0: start,"(8, 1, 15)",positive,3600,2
0,out/models/model_epidemic8_model-it_0.pickle,1379,9029,QP,-1,3600.0296750068665,1.0,0.5918931642670651,q0: start,"(8, 1, 9)",positive,3600,9
1,out/models/model_epidemic8_model-it_0.pickle,1379,9029,LP,-1,0.00880289077758789,1.0,1.0,q0: start,"(8, 1, 9)",positive,3600,2
0,out/models/model_epidemic8_model-it_0.pickle,1379,9029,QP,-1,3600.022435903549,1.0,0.582634953135886,q0: start,"(8, 1, 13)",positive,3600,9
1,out/models/model_epidemic8_model-it_0.pickle,1379,9029,LP,-1,0.007166147232055664,1.0,1.0,q0: start,"(8, 1, 13)",positive,3600,2
0,out/models/model_epidemic8_model-it_0.pickle,1379,9029,QP,-1,3600.0204951763153,1.0,0.5826349531352704,q0: start,"(8, 1, 15)",positive,3600,9
1,out/models/model_epidemic8_model-it_0.pickle,1379,9029,LP,-1,0.008769989013671875,1.0,1.0,q0: start,"(8, 1, 15)",positive,3600,2
0,out/models/model_epidemic8_model-it_0.pickle,1379,9029,QP,-1,3600.018296957016,1.0,0.5826349531367435,q0: start,"(8, 1, 16)",positive,3600,9
1,out/models/model_epidemic8_model-it_0.pickle,1379,9029,LP,-1,0.008938789367675781,1.0,1.0,q0: start,"(8, 1, 16)",positive,3600,2
0,out/models/model_epidemic9_model-it_0.pickle,1902,13600,QP,1,3600.0270659923553,1.0,0.4545678600454097,q0: start,"(9, 1, 14)",positive,3600,9
1,out/models/model_epidemic9_model-it_0.pickle,1902,13600,LP,1,0.011754989624023438,1.0,0.0,q0: start,"(9, 1, 14)",positive,3600,2
0,out/models/model_epidemic9_model-it_0.pickle,1902,13600,QP,1,3600.0194659233093,1.0,0.45371429222121584,q0: start,"(9, 1, 11)",positive,3600,9
1,out/models/model_epidemic9_model-it_0.pickle,1902,13600,LP,1,0.013041019439697266,1.0,0.0,q0: start,"(9, 1, 11)",positive,3600,2
0,out/models/model_epidemic9_model-it_0.pickle,1902,13600,QP,-1,3600.027137041092,1.0,0.5151944293236229,q0: start,"(9, 1, 16)",positive,3600,9
1,out/models/model_epidemic9_model-it_0.pickle,1902,13600,LP,-1,0.012120962142944336,1.0,1.0,q0: start,"(9, 1, 16)",positive,3600,2
0,out/models/model_epidemic9_model-it_0.pickle,1902,13600,QP,1,3600.030303001404,1.0,0.454553429405391,q0: start,"(9, 1, 15)",positive,3600,9
1,out/models/model_epidemic9_model-it_0.pickle,1902,13600,LP,1,0.01271200180053711,1.0,0.0,q0: start,"(9, 1, 15)",positive,3600,2
0,out/models/model_epidemic9_model-it_0.pickle,1902,13600,QP,-1,3600.0278239250183,1.0,0.5151944293438693,q0: start,"(9, 1, 17)",positive,3600,9
1,out/models/model_epidemic9_model-it_0.pickle,1902,13600,LP,-1,0.01252889633178711,1.0,1.0,q0: start,"(9, 1, 17)",positive,3600,2
0,out/models/model_epidemic9_model-it_0.pickle,1902,13600,QP,-1,3600.0237238407135,1.0,0.5151944293423572,q0: start,"(9, 1, 13)",positive,3600,9
1,out/models/model_epidemic9_model-it_0.pickle,1902,13600,LP,-1,0.012317180633544922,1.0,1.0,q0: start,"(9, 1, 13)",positive,3600,2
0,out/models/model_epidemic11_model-it_0.pickle,3314,27914,QP,-1,0.035420894622802734,1.0,0.0,q0: start,"(11, 1, 2)",positive,3600,2
1,out/models/model_epidemic11_model-it_0.pickle,3314,27914,LP,-1,0.016819000244140625,1.0,0.0,q0: start,"(11, 1, 2)",positive,3600,2
0,out/models/model_epidemic11_model-it_0.pickle,3314,27914,QP,-1,0.03539705276489258,1.0,0.0,q0: start,"(11, 1, 4)",positive,3600,2
1,out/models/model_epidemic11_model-it_0.pickle,3314,27914,LP,-1,0.015501976013183594,1.0,0.0,q0: start,"(11, 1, 4)",positive,3600,2
0,out/models/model_epidemic9_model-it_0.pickle,1902,13600,QP,-1,3600.0429379940033,1.0,0.5241360607201526,q0: start,"(9, 1, 14)",positive,3600,9
1,out/models/model_epidemic9_model-it_0.pickle,1902,13600,LP,-1,0.014837026596069336,1.0,1.0,q0: start,"(9, 1, 14)",positive,3600,2
0,out/models/model_epidemic10_model-it_0.pickle,2543,19883,QP,1,3600.0285861492157,1.0,0.464602906678247,q0: start,"(10, 1, 15)",positive,3600,9
1,out/models/model_epidemic10_model-it_0.pickle,2543,19883,LP,1,0.017910003662109375,1.0,0.0,q0: start,"(10, 1, 15)",positive,3600,2
0,out/models/model_epidemic11_model-it_0.pickle,3314,27914,QP,-1,0.03484201431274414,1.0,0.0,q0: start,"(11, 1, 8)",positive,3600,2
1,out/models/model_epidemic11_model-it_0.pickle,3314,27914,LP,-1,0.01654505729675293,1.0,0.0,q0: start,"(11, 1, 8)",positive,3600,2
0,out/models/model_epidemic11_model-it_0.pickle,3314,27914,QP,-1,0.036787986755371094,1.0,0.0,q0: start,"(11, 1, 1)",positive,3600,2
1,out/models/model_epidemic11_model-it_0.pickle,3314,27914,LP,-1,0.016232967376708984,1.0,0.0,q0: start,"(11, 1, 1)",positive,3600,2
0,out/models/model_epidemic11_model-it_0.pickle,3314,27914,QP,-1,0.035674095153808594,1.0,0.0,q0: start,"(11, 1, 10)",positive,3600,2
1,out/models/model_epidemic11_model-it_0.pickle,3314,27914,LP,-1,0.02377605438232422,1.0,0.0,q0: start,"(11, 1, 10)",positive,3600,2
0,out/models/model_epidemic10_model-it_0.pickle,2543,19883,QP,1,3600.050770998001,1.0,0.4646029066925095,q0: start,"(10, 1, 16)",positive,3600,9
1,out/models/model_epidemic10_model-it_0.pickle,2543,19883,LP,1,0.016231060028076172,1.0,0.0,q0: start,"(10, 1, 16)",positive,3600,2
0,out/models/model_epidemic10_model-it_0.pickle,2543,19883,QP,1,3600.021735906601,1.0,0.4646029066750039,q0: start,"(10, 1, 13)",positive,3600,9
1,out/models/model_epidemic10_model-it_0.pickle,2543,19883,LP,1,0.015837907791137695,1.0,0.0,q0: start,"(10, 1, 13)",positive,3600,2
0,out/models/model_epidemic11_model-it_0.pickle,3314,27914,QP,-1,0.03296399116516113,1.0,0.0,q0: start,"(11, 1, 5)",positive,3600,2
1,out/models/model_epidemic11_model-it_0.pickle,3314,27914,LP,-1,0.015965938568115234,1.0,0.0,q0: start,"(11, 1, 5)",positive,3600,2
0,out/models/model_epidemic11_model-it_0.pickle,3314,27914,QP,-1,0.03226804733276367,1.0,0.0,q0: start,"(11, 1, 0)",positive,3600,2
1,out/models/model_epidemic11_model-it_0.pickle,3314,27914,LP,-1,0.014457941055297852,1.0,0.0,q0: start,"(11, 1, 0)",positive,3600,2
0,out/models/model_epidemic10_model-it_0.pickle,2543,19883,QP,1,3600.0217549800873,1.0,0.4646029066818299,q0: start,"(10, 1, 12)",positive,3600,9
1,out/models/model_epidemic10_model-it_0.pickle,2543,19883,LP,1,0.006201982498168945,1.0,0.0,q0: start,"(10, 1, 12)",positive,3600,2
0,out/models/model_epidemic11_model-it_0.pickle,3314,27914,QP,-1,0.03317403793334961,1.0,0.0,q0: start,"(11, 1, 11)",positive,3600,2
1,out/models/model_epidemic11_model-it_0.pickle,3314,27914,LP,-1,0.015748977661132812,1.0,0.0,q0: start,"(11, 1, 11)",positive,3600,2
0,out/models/model_epidemic11_model-it_0.pickle,3314,27914,QP,-1,0.032423973083496094,1.0,0.0,q0: start,"(11, 1, 9)",positive,3600,2
1,out/models/model_epidemic11_model-it_0.pickle,3314,27914,LP,-1,0.014955997467041016,1.0,0.0,q0: start,"(11, 1, 9)",positive,3600,2
0,out/models/model_epidemic10_model-it_0.pickle,2543,19883,QP,1,3600.0313210487366,1.0,0.4646029066733516,q0: start,"(10, 1, 11)",positive,3600,9
1,out/models/model_epidemic10_model-it_0.pickle,2543,19883,LP,1,0.005383014678955078,1.0,0.0,q0: start,"(10, 1, 11)",positive,3600,2
0,out/models/model_epidemic10_model-it_0.pickle,2543,19883,QP,1,3600.047478914261,1.0,0.4646029066992545,q0: start,"(10, 1, 14)",positive,3600,9
1,out/models/model_epidemic10_model-it_0.pickle,2543,19883,LP,1,0.01887202262878418,1.0,0.0,q0: start,"(10, 1, 14)",positive,3600,2
0,out/models/model_epidemic12_model-it_0.pickle,4227,38396,QP,1,0.04101109504699707,1.0,0.0,q0: start,"(12, 1, 6)",positive,3600,2
1,out/models/model_epidemic12_model-it_0.pickle,4227,38396,LP,1,0.007537126541137695,1.0,0.0,q0: start,"(12, 1, 6)",positive,3600,2
0,out/models/model_epidemic12_model-it_0.pickle,4227,38396,QP,1,0.0599970817565918,1.0,0.0,q0: start,"(12, 1, 12)",positive,3600,2
1,out/models/model_epidemic12_model-it_0.pickle,4227,38396,LP,1,0.006556987762451172,1.0,0.0,q0: start,"(12, 1, 12)",positive,3600,2
0,out/models/model_epidemic12_model-it_0.pickle,4227,38396,QP,1,0.04216408729553223,1.0,0.0,q0: start,"(12, 1, 1)",positive,3600,2
1,out/models/model_epidemic12_model-it_0.pickle,4227,38396,LP,1,0.007502079010009766,1.0,0.0,q0: start,"(12, 1, 1)",positive,3600,2
0,out/models/model_epidemic12_model-it_0.pickle,4227,38396,QP,1,0.04326581954956055,1.0,0.0,q0: start,"(12, 1, 5)",positive,3600,2
1,out/models/model_epidemic12_model-it_0.pickle,4227,38396,LP,1,0.008135795593261719,1.0,0.0,q0: start,"(12, 1, 5)",positive,3600,2
0,out/models/model_epidemic12_model-it_0.pickle,4227,38396,QP,1,0.04987907409667969,1.0,0.0,q0: start,"(12, 1, 0)",positive,3600,2
1,out/models/model_epidemic12_model-it_0.pickle,4227,38396,LP,1,0.011775970458984375,1.0,0.0,q0: start,"(12, 1, 0)",positive,3600,2
0,out/models/model_epidemic10_model-it_0.pickle,2543,19883,QP,1,3600.0462880134583,1.0,0.4639235910558698,q0: start,"(10, 1, 18)",positive,3600,9
1,out/models/model_epidemic10_model-it_0.pickle,2543,19883,LP,1,0.018388986587524414,1.0,0.0,q0: start,"(10, 1, 18)",positive,3600,2
0,out/models/model_epidemic12_model-it_0.pickle,4227,38396,QP,1,0.04285597801208496,1.0,0.0,q0: start,"(12, 1, 4)",positive,3600,2
1,out/models/model_epidemic12_model-it_0.pickle,4227,38396,LP,1,0.007726907730102539,1.0,0.0,q0: start,"(12, 1, 4)",positive,3600,2
0,out/models/model_epidemic10_model-it_0.pickle,2543,19883,QP,1,3600.0258259773254,1.0,0.464602906691025,q0: start,"(10, 1, 20)",positive,3600,9
1,out/models/model_epidemic10_model-it_0.pickle,2543,19883,LP,1,0.006249904632568359,1.0,0.0,q0: start,"(10, 1, 20)",positive,3600,2
0,out/models/model_epidemic12_model-it_0.pickle,4227,38396,QP,1,0.04846620559692383,1.0,0.0,q0: start,"(12, 1, 7)",positive,3600,2
1,out/models/model_epidemic12_model-it_0.pickle,4227,38396,LP,1,0.008643150329589844,1.0,0.0,q0: start,"(12, 1, 7)",positive,3600,2
0,out/models/model_epidemic10_model-it_0.pickle,2543,19883,QP,-1,3600.025146961212,1.0,0.5117302417066008,q0: start,"(10, 1, 18)",positive,3600,9
1,out/models/model_epidemic10_model-it_0.pickle,2543,19883,LP,-1,0.015986919403076172,1.0,1.0,q0: start,"(10, 1, 18)",positive,3600,2
0,out/models/model_epidemic12_model-it_0.pickle,4227,38396,QP,1,0.04368305206298828,1.0,0.0,q0: start,"(12, 1, 8)",positive,3600,2
1,out/models/model_epidemic12_model-it_0.pickle,4227,38396,LP,1,0.008591175079345703,1.0,0.0,q0: start,"(12, 1, 8)",positive,3600,2
0,out/models/model_epidemic10_model-it_0.pickle,2543,19883,QP,-1,3600.0263102054596,1.0,0.5111472412974103,q0: start,"(10, 1, 16)",positive,3600,9
1,out/models/model_epidemic10_model-it_0.pickle,2543,19883,LP,-1,0.015460968017578125,1.0,1.0,q0: start,"(10, 1, 16)",positive,3600,2
0,out/models/model_epidemic10_model-it_0.pickle,2543,19883,QP,-1,3600.0293979644775,1.0,0.5111472412806033,q0: start,"(10, 1, 19)",positive,3600,9
1,out/models/model_epidemic10_model-it_0.pickle,2543,19883,LP,-1,0.01557612419128418,1.0,1.0,q0: start,"(10, 1, 19)",positive,3600,2
0,out/models/model_epidemic12_model-it_0.pickle,4227,38396,QP,1,0.04106593132019043,1.0,0.0,q0: start,"(12, 1, 11)",positive,3600,2
1,out/models/model_epidemic12_model-it_0.pickle,4227,38396,LP,1,0.009187936782836914,1.0,0.0,q0: start,"(12, 1, 11)",positive,3600,2
0,out/models/model_epidemic10_model-it_0.pickle,2543,19883,QP,-1,3600.020421028137,1.0,0.5123571285803492,q0: start,"(10, 1, 11)",positive,3600,9
1,out/models/model_epidemic10_model-it_0.pickle,2543,19883,LP,-1,0.01974797248840332,1.0,1.0,q0: start,"(10, 1, 11)",positive,3600,2
0,out/models/model_epidemic10_model-it_0.pickle,2543,19883,QP,-1,3600.0365240573883,1.0,0.5111472413334368,q0: start,"(10, 1, 20)",positive,3600,9
1,out/models/model_epidemic10_model-it_0.pickle,2543,19883,LP,-1,0.015398025512695312,1.0,1.0,q0: start,"(10, 1, 20)",positive,3600,2
0,out/models/model_epidemic10_model-it_0.pickle,2543,19883,QP,-1,3600.0282230377197,1.0,0.5187385937073739,q0: start,"(10, 1, 14)",positive,3600,9
1,out/models/model_epidemic10_model-it_0.pickle,2543,19883,LP,-1,0.019311904907226562,1.0,1.0,q0: start,"(10, 1, 14)",positive,3600,2
0,out/models/model_epidemic12_model-it_0.pickle,4227,38396,QP,1,0.04207897186279297,1.0,0.0,q0: start,"(12, 1, 9)",positive,3600,2
1,out/models/model_epidemic12_model-it_0.pickle,4227,38396,LP,1,0.009326934814453125,1.0,0.0,q0: start,"(12, 1, 9)",positive,3600,2
0,out/models/model_epidemic12_model-it_0.pickle,4227,38396,QP,1,0.04662609100341797,1.0,0.0,q0: start,"(12, 1, 2)",positive,3600,2
1,out/models/model_epidemic12_model-it_0.pickle,4227,38396,LP,1,0.008300065994262695,1.0,0.0,q0: start,"(12, 1, 2)",positive,3600,2
0,out/models/model_epidemic10_model-it_0.pickle,2543,19883,QP,-1,3600.0301020145416,1.0,0.5111472413180995,q0: start,"(10, 1, 13)",positive,3600,9
1,out/models/model_epidemic10_model-it_0.pickle,2543,19883,LP,-1,0.016510009765625,1.0,1.0,q0: start,"(10, 1, 13)",positive,3600,2
0,out/models/model_epidemic12_model-it_0.pickle,4227,38396,QP,1,0.043009042739868164,1.0,0.0,q0: start,"(12, 1, 10)",positive,3600,2
1,out/models/model_epidemic12_model-it_0.pickle,4227,38396,LP,1,0.008980035781860352,1.0,0.0,q0: start,"(12, 1, 10)",positive,3600,2
0,out/models/model_epidemic10_model-it_0.pickle,2543,19883,QP,-1,3600.0254809856415,1.0,0.5111472413199067,q0: start,"(10, 1, 12)",positive,3600,9
1,out/models/model_epidemic10_model-it_0.pickle,2543,19883,LP,-1,0.018896818161010742,1.0,1.0,q0: start,"(10, 1, 12)",positive,3600,2
0,out/models/model_epidemic12_model-it_0.pickle,4227,38396,QP,1,0.05029296875,1.0,0.0,q0: start,"(12, 1, 3)",positive,3600,2
1,out/models/model_epidemic12_model-it_0.pickle,4227,38396,LP,1,0.012087106704711914,1.0,0.0,q0: start,"(12, 1, 3)",positive,3600,2
0,out/models/model_epidemic12_model-it_0.pickle,4227,38396,QP,-1,0.046948909759521484,1.0,0.0,q0: start,"(12, 1, 1)",positive,3600,2
1,out/models/model_epidemic12_model-it_0.pickle,4227,38396,LP,-1,0.022459983825683594,1.0,0.0,q0: start,"(12, 1, 1)",positive,3600,2
0,out/models/model_epidemic12_model-it_0.pickle,4227,38396,QP,-1,0.043724775314331055,1.0,0.0,q0: start,"(12, 1, 5)",positive,3600,2
1,out/models/model_epidemic12_model-it_0.pickle,4227,38396,LP,-1,0.021703004837036133,1.0,0.0,q0: start,"(12, 1, 5)",positive,3600,2
0,out/models/model_epidemic11_model-it_0.pickle,3314,27914,QP,1,3600.044867038727,1.0,0.4582012671011293,q0: start,"(11, 1, 17)",positive,3600,9
1,out/models/model_epidemic11_model-it_0.pickle,3314,27914,LP,1,0.01912689208984375,1.0,0.0,q0: start,"(11, 1, 17)",positive,3600,2
0,out/models/model_epidemic11_model-it_0.pickle,3314,27914,QP,1,3600.047250032425,1.0,0.4582012671014565,q0: start,"(11, 1, 18)",positive,3600,9
1,out/models/model_epidemic11_model-it_0.pickle,3314,27914,LP,1,0.020013093948364258,1.0,0.0,q0: start,"(11, 1, 18)",positive,3600,2
0,out/models/model_epidemic11_model-it_0.pickle,3314,27914,QP,1,3600.0256049633026,1.0,0.458201267101096,q0: start,"(11, 1, 20)",positive,3600,9
1,out/models/model_epidemic11_model-it_0.pickle,3314,27914,LP,1,0.018666982650756836,1.0,0.0,q0: start,"(11, 1, 20)",positive,3600,2
0,out/models/model_epidemic12_model-it_0.pickle,4227,38396,QP,-1,0.042562007904052734,1.0,0.0,q0: start,"(12, 1, 2)",positive,3600,2
1,out/models/model_epidemic12_model-it_0.pickle,4227,38396,LP,-1,0.022954940795898438,1.0,0.0,q0: start,"(12, 1, 2)",positive,3600,2
0,out/models/model_epidemic11_model-it_0.pickle,3314,27914,QP,1,3600.0669589042664,1.0,0.4582012671001703,q0: start,"(11, 1, 15)",positive,3600,9
1,out/models/model_epidemic11_model-it_0.pickle,3314,27914,LP,1,0.020758867263793945,1.0,0.0,q0: start,"(11, 1, 15)",positive,3600,2
0,out/models/model_epidemic11_model-it_0.pickle,3314,27914,QP,1,3600.028885126114,1.0,0.4582012671038769,q0: start,"(11, 1, 19)",positive,3600,9
1,out/models/model_epidemic11_model-it_0.pickle,3314,27914,LP,1,0.019315004348754883,1.0,0.0,q0: start,"(11, 1, 19)",positive,3600,2
0,out/models/model_epidemic11_model-it_0.pickle,3314,27914,QP,1,3600.043216943741,1.0,0.45820126710357756,q0: start,"(11, 1, 13)",positive,3600,9
1,out/models/model_epidemic11_model-it_0.pickle,3314,27914,LP,1,0.019474029541015625,1.0,0.0,q0: start,"(11, 1, 13)",positive,3600,2
0,out/models/model_epidemic12_model-it_0.pickle,4227,38396,QP,-1,0.046449899673461914,1.0,0.0,q0: start,"(12, 1, 9)",positive,3600,2
1,out/models/model_epidemic12_model-it_0.pickle,4227,38396,LP,-1,0.024697065353393555,1.0,0.0,q0: start,"(12, 1, 9)",positive,3600,2
0,out/models/model_epidemic12_model-it_0.pickle,4227,38396,QP,-1,0.04485607147216797,1.0,0.0,q0: start,"(12, 1, 12)",positive,3600,2
1,out/models/model_epidemic12_model-it_0.pickle,4227,38396,LP,-1,0.022968053817749023,1.0,0.0,q0: start,"(12, 1, 12)",positive,3600,2
0,out/models/model_epidemic12_model-it_0.pickle,4227,38396,QP,-1,0.049410104751586914,1.0,0.0,q0: start,"(12, 1, 3)",positive,3600,2
1,out/models/model_epidemic12_model-it_0.pickle,4227,38396,LP,-1,0.02065896987915039,1.0,0.0,q0: start,"(12, 1, 3)",positive,3600,2
0,out/models/model_epidemic12_model-it_0.pickle,4227,38396,QP,-1,0.04136013984680176,1.0,0.0,q0: start,"(12, 1, 6)",positive,3600,2
1,out/models/model_epidemic12_model-it_0.pickle,4227,38396,LP,-1,0.019307851791381836,1.0,0.0,q0: start,"(12, 1, 6)",positive,3600,2
0,out/models/model_epidemic11_model-it_0.pickle,3314,27914,QP,1,3600.04167509079,1.0,0.45820126710303677,q0: start,"(11, 1, 16)",positive,3600,9
1,out/models/model_epidemic11_model-it_0.pickle,3314,27914,LP,1,0.01995682716369629,1.0,0.0,q0: start,"(11, 1, 16)",positive,3600,2
0,out/models/model_epidemic12_model-it_0.pickle,4227,38396,QP,-1,0.041877031326293945,1.0,0.0,q0: start,"(12, 1, 10)",positive,3600,2
1,out/models/model_epidemic12_model-it_0.pickle,4227,38396,LP,-1,0.02226996421813965,1.0,0.0,q0: start,"(12, 1, 10)",positive,3600,2
0,out/models/model_epidemic12_model-it_0.pickle,4227,38396,QP,-1,0.04474210739135742,1.0,0.0,q0: start,"(12, 1, 4)",positive,3600,2
1,out/models/model_epidemic12_model-it_0.pickle,4227,38396,LP,-1,0.020387887954711914,1.0,0.0,q0: start,"(12, 1, 4)",positive,3600,2
0,out/models/model_epidemic12_model-it_0.pickle,4227,38396,QP,-1,0.041364192962646484,1.0,0.0,q0: start,"(12, 1, 7)",positive,3600,2
1,out/models/model_epidemic12_model-it_0.pickle,4227,38396,LP,-1,0.021659135818481445,1.0,0.0,q0: start,"(12, 1, 7)",positive,3600,2
0,out/models/model_epidemic12_model-it_0.pickle,4227,38396,QP,-1,0.04638504981994629,1.0,0.0,q0: start,"(12, 1, 8)",positive,3600,2
1,out/models/model_epidemic12_model-it_0.pickle,4227,38396,LP,-1,0.02126789093017578,1.0,0.0,q0: start,"(12, 1, 8)",positive,3600,2
0,out/models/model_epidemic12_model-it_0.pickle,4227,38396,QP,-1,0.0407869815826416,1.0,0.0,q0: start,"(12, 1, 0)",positive,3600,2
1,out/models/model_epidemic12_model-it_0.pickle,4227,38396,LP,-1,0.022526025772094727,1.0,0.0,q0: start,"(12, 1, 0)",positive,3600,2
0,out/models/model_epidemic12_model-it_0.pickle,4227,38396,QP,-1,0.04451107978820801,1.0,0.0,q0: start,"(12, 1, 11)",positive,3600,2
1,out/models/model_epidemic12_model-it_0.pickle,4227,38396,LP,-1,0.02153921127319336,1.0,0.0,q0: start,"(12, 1, 11)",positive,3600,2
0,out/models/model_epidemic11_model-it_0.pickle,3314,27914,QP,1,3600.0455689430237,1.0,0.45820126710308573,q0: start,"(11, 1, 14)",positive,3600,9
1,out/models/model_epidemic11_model-it_0.pickle,3314,27914,LP,1,0.024061918258666992,1.0,0.0,q0: start,"(11, 1, 14)",positive,3600,2
0,out/models/model_epidemic11_model-it_0.pickle,3314,27914,QP,1,3600.044888973236,1.0,0.45820126710469455,q0: start,"(11, 1, 22)",positive,3600,9
1,out/models/model_epidemic11_model-it_0.pickle,3314,27914,LP,1,0.023713111877441406,1.0,0.0,q0: start,"(11, 1, 22)",positive,3600,2
0,out/models/model_epidemic11_model-it_0.pickle,3314,27914,QP,1,3600.03453207016,1.0,0.45820126710043607,q0: start,"(11, 1, 12)",positive,3600,9
1,out/models/model_epidemic11_model-it_0.pickle,3314,27914,LP,1,0.02399897575378418,1.0,0.0,q0: start,"(11, 1, 12)",positive,3600,2
0,out/models/model_epidemic13_model-it_0.pickle,5294,51296,QP,1,0.06524395942687988,1.0,0.0,q0: start,"(13, 1, 10)",positive,3600,2
1,out/models/model_epidemic13_model-it_0.pickle,5294,51296,LP,1,0.008099079132080078,1.0,0.0,q0: start,"(13, 1, 10)",positive,3600,2
0,out/models/model_epidemic13_model-it_0.pickle,5294,51296,QP,1,0.05881810188293457,1.0,0.0,q0: start,"(13, 1, 8)",positive,3600,2
1,out/models/model_epidemic13_model-it_0.pickle,5294,51296,LP,1,0.008858919143676758,1.0,0.0,q0: start,"(13, 1, 8)",positive,3600,2
0,out/models/model_epidemic13_model-it_0.pickle,5294,51296,QP,1,0.054412841796875,1.0,0.0,q0: start,"(13, 1, 6)",positive,3600,2
1,out/models/model_epidemic13_model-it_0.pickle,5294,51296,LP,1,0.009829044342041016,1.0,0.0,q0: start,"(13, 1, 6)",positive,3600,2
0,out/models/model_epidemic11_model-it_0.pickle,3314,27914,QP,-1,3600.0243921279907,1.0,0.5129643976243865,q0: start,"(11, 1, 20)",positive,3600,9
1,out/models/model_epidemic11_model-it_0.pickle,3314,27914,LP,-1,0.007431983947753906,1.0,1.0,q0: start,"(11, 1, 20)",positive,3600,2
0,out/models/model_epidemic13_model-it_0.pickle,5294,51296,QP,1,0.05399799346923828,1.0,0.0,q0: start,"(13, 1, 7)",positive,3600,2
1,out/models/model_epidemic13_model-it_0.pickle,5294,51296,LP,1,0.008602142333984375,1.0,0.0,q0: start,"(13, 1, 7)",positive,3600,2
0,out/models/model_epidemic11_model-it_0.pickle,3314,27914,QP,-1,3600.0340950489044,1.0,0.5129643976244876,q0: start,"(11, 1, 17)",positive,3600,9
1,out/models/model_epidemic11_model-it_0.pickle,3314,27914,LP,-1,0.007484912872314453,1.0,1.0,q0: start,"(11, 1, 17)",positive,3600,2
0,out/models/model_epidemic11_model-it_0.pickle,3314,27914,QP,-1,3600.041533946991,1.0,0.5129643976248172,q0: start,"(11, 1, 14)",positive,3600,9
1,out/models/model_epidemic11_model-it_0.pickle,3314,27914,LP,-1,0.007957935333251953,1.0,1.0,q0: start,"(11, 1, 14)",positive,3600,2
0,out/models/model_epidemic11_model-it_0.pickle,3314,27914,QP,-1,3600.0311999320984,1.0,0.5129643976244378,q0: start,"(11, 1, 13)",positive,3600,9
1,out/models/model_epidemic11_model-it_0.pickle,3314,27914,LP,-1,0.007124900817871094,1.0,1.0,q0: start,"(11, 1, 13)",positive,3600,2
0,out/models/model_epidemic11_model-it_0.pickle,3314,27914,QP,-1,3600.0788769721985,1.0,0.5129643976253301,q0: start,"(11, 1, 16)",positive,3600,9
1,out/models/model_epidemic11_model-it_0.pickle,3314,27914,LP,-1,0.008530855178833008,1.0,1.0,q0: start,"(11, 1, 16)",positive,3600,2
0,out/models/model_epidemic11_model-it_0.pickle,3314,27914,QP,-1,3600.065502882004,1.0,0.5129643976252469,q0: start,"(11, 1, 21)",positive,3600,9
1,out/models/model_epidemic11_model-it_0.pickle,3314,27914,LP,-1,0.008050918579101562,1.0,1.0,q0: start,"(11, 1, 21)",positive,3600,2
0,out/models/model_epidemic11_model-it_0.pickle,3314,27914,QP,-1,3600.038969039917,1.0,0.5129643976244564,q0: start,"(11, 1, 12)",positive,3600,9
1,out/models/model_epidemic11_model-it_0.pickle,3314,27914,LP,-1,0.007267951965332031,1.0,1.0,q0: start,"(11, 1, 12)",positive,3600,2
