,model,query,nesting,value,model_parsing_time,model_checking_time,model_construction_time,name,timeout,solver
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=20 & ((X( loc=137 & ((X( loc=238|loc=241 & ((X( loc=246|loc=249 & ((X( loc=495 & (X( loc=831 ))))))))))))))))))))]",7,5.051545619e-06,0.577,0.05,1.145,random_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=81 & ((X( loc=198 & ((X( loc=238|loc=241 & ((X( loc=246|loc=249 & ((X( loc=550 & ((X( loc=886 & (X( loc=925 )))))))))))))))))))))))]",8,1.576079647e-05,0.439,0.039,1.156,random_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=111 & ((X( loc=228 & ((X( loc=236|loc=240 & ((X( loc=244|loc=248 & ((X( loc=390 & ((X( loc=726 & (X( loc=925 )))))))))))))))))))))))]",8,1.63483908e-06,0.34,0.047,1.211,random_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=47 & ((X( loc=164 & ((X( loc=237 & ((X( loc=245 & ((X( loc=335 & ((X( loc=671 & (X( loc=924|loc=926 )))))))))))))))))))))))]",8,0.0005185825205,0.314,0.039,1.175,random_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=104 & ((X( loc=221 & ((X( loc=238|loc=241 & ((X( loc=246|loc=249 & ((X( loc=1722 & ((X( loc=1785 & (X( loc=925 )))))))))))))))))))))))]",8,1.70027354e-06,0.349,0.047,1.157,random_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=77 & ((X( loc=194 & ((X( loc=238|loc=241 & ((X( loc=246|loc=249 & ((X( loc=374 & ((X( loc=710 & (X( loc=924|loc=926 )))))))))))))))))))))))]",8,1.525505862e-05,0.382,0.041,1.149,random_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=100 & ((X( loc=217 & ((X( loc=237 & ((X( loc=245 & ((X( loc=3339 & ((X( loc=3362 & (X( loc=925 )))))))))))))))))))))))]",8,0.001359368695,0.281,0.04,1.252,random_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=43 & ((X( loc=160 & ((X( loc=243 & ((X( loc=251 & ((X( loc=3003 & ((X( loc=3022 & (X( loc=924|loc=926 )))))))))))))))))))))))]",8,0.0006698357557,0.435,0.04,1.172,random_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=4 & ((X( loc=121 & ((X( loc=236|loc=240 & ((X( loc=244|loc=248 & ((X( loc=254 & ((X( loc=590 & (X( loc=924|loc=926 )))))))))))))))))))))))]",8,6.444601377e-07,0.374,0.045,1.182,random_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=103 & ((X( loc=220 & ((X( loc=239 & ((X( loc=247 & ((X( loc=1680 & ((X( loc=1743 & (X( loc=925 )))))))))))))))))))))))]",8,0.001132807246,0.432,0.038,1.191,random_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=50 & ((X( loc=167 & ((X( loc=237 & ((X( loc=245 & ((X( loc=2350 & ((X( loc=2378 & ((X( loc=924|loc=926 & (X( loc=927|loc=929 ))))))))))))))))))))))))))]",9,0.001339671511,0.327,0.043,1.099,random_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=84 & ((X( loc=201 & ((X( loc=239 & ((X( loc=247 & ((X( loc=2174 & ((X( loc=2208 & (X( loc=925 )))))))))))))))))))))))]",8,0.004078106085,0.389,0.037,1.214,random_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=59 & ((X( loc=176 & ((X( loc=239 & ((X( loc=247 & ((X( loc=2954 & ((X( loc=2976 & (X( loc=925 )))))))))))))))))))))))]",8,0.004078106085,0.456,0.04,1.185,random_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=9 & ((X( loc=126 & ((X( loc=238|loc=241 & ((X( loc=246|loc=249 & ((X( loc=2534 & ((X( loc=2564 & (X( loc=924|loc=926 )))))))))))))))))))))))]",8,4.189091655e-07,0.375,0.049,1.232,random_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=99 & ((X( loc=216 & ((X( loc=236|loc=240 & ((X( loc=244|loc=248 & ((X( loc=1257 & ((X( loc=1301 & (X( loc=924|loc=926 )))))))))))))))))))))))]",8,9.206573396e-07,0.388,0.047,1.195,random_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=64 & ((X( loc=181 & ((X( loc=236|loc=240 & ((X( loc=244|loc=248 & ((X( loc=494 & ((X( loc=830 & ((X( loc=925 & (X( loc=928 ))))))))))))))))))))))))))]",9,7.006453201e-06,0.337,0.048,1.133,random_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=94 & ((X( loc=211 & ((X( loc=238|loc=241 & ((X( loc=246|loc=249 & ((X( loc=3405 & ((X( loc=3421 & (X( loc=924|loc=926 )))))))))))))))))))))))]",8,8.37818331e-07,0.388,0.05,1.26,random_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=41 & ((X( loc=158 & ((X( loc=243 & ((X( loc=251 & ((X( loc=395 & ((X( loc=731 & ((X( loc=924|loc=926 & (X( loc=927|loc=929 ))))))))))))))))))))))))))]",9,0.0006113420929,0.304,0.042,1.125,random_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=103 & ((X( loc=220 & ((X( loc=239 & ((X( loc=247 & ((X( loc=314 & (X( loc=650 ))))))))))))))))))))]",7,0.001349641521,0.51,0.032,1.32,random_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=72 & ((X( loc=189 & ((X( loc=239 & ((X( loc=247 & ((X( loc=954 & ((X( loc=1116 & (X( loc=925 )))))))))))))))))))))))]",8,0.001359368695,0.437,0.05,1.242,random_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"['start', 'companystart', 'startprofile_3_4_5']",0,-1,0.0,0.0,0.0,actual_path,3600,
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=115 & ((X( loc=232 & ((X( loc=239 & ((X( loc=247 & ((X( loc=2046 & ((X( loc=2088 & ((X( loc=925 & (X( loc=928 ))))))))))))))))))))))))))]",9,0.001019526521,0.298,0.039,1.066,random_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=65 & ((X( loc=182 & ((X( loc=236|loc=240 & ((X( loc=244|loc=248 & ((X( loc=1402 & ((X( loc=1511 & ((X( loc=925 & (X( loc=928 ))))))))))))))))))))))))))]",9,1.509082228e-06,0.566,0.047,1.114,random_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=102 & ((X( loc=219 & ((X( loc=236|loc=240 & ((X( loc=244|loc=248 & ((X( loc=942 & ((X( loc=1104 & ((X( loc=925 & (X( loc=928 ))))))))))))))))))))))))))]",9,5.138065681e-06,0.289,0.046,1.157,random_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=112 & ((X( loc=229 & ((X( loc=238|loc=241 & ((X( loc=246|loc=249 & ((X( loc=3502 & ((X( loc=3515 & ((X( loc=925 & (X( loc=928 ))))))))))))))))))))))))))]",9,4.25068385e-07,0.361,0.05,1.101,random_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=95 & ((X( loc=212 & ((X( loc=239 & ((X( loc=247 & ((X( loc=2858 & ((X( loc=2878 & ((X( loc=924|loc=926 & (X( loc=927|loc=929 ))))))))))))))))))))))))))]",9,0.0004465571704,0.463,0.042,1.113,random_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=51 & ((X( loc=168 & ((X( loc=239 & ((X( loc=247 & ((X( loc=2325 & ((X( loc=2342 & ((X( loc=925 & (X( loc=928 ))))))))))))))))))))))))))]",9,0.001359368695,0.525,0.041,1.25,random_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=62 & ((X( loc=179 & ((X( loc=238|loc=241 & ((X( loc=246|loc=249 & ((X( loc=2911 & ((X( loc=2937 & ((X( loc=925 & (X( loc=928 ))))))))))))))))))))))))))]",9,1.275205155e-06,0.291,0.05,1.121,random_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=88 & ((X( loc=205 & ((X( loc=238|loc=241 & ((X( loc=246|loc=249 & ((X( loc=3605 & ((X( loc=3618 & ((X( loc=925 & (X( loc=928 ))))))))))))))))))))))))))]",9,4.25068385e-07,0.49,0.052,1.393,random_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=65 & ((X( loc=182 & ((X( loc=236|loc=240 & ((X( loc=244|loc=248 & ((X( loc=3887 & ((X( loc=3890 & ((X( loc=925 & (X( loc=928 ))))))))))))))))))))))))))]",9,8.174195401e-07,0.462,0.043,1.073,random_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=68 & ((X( loc=185 & ((X( loc=242 & ((X( loc=250 & ((X( loc=1018 & ((X( loc=1180 & ((X( loc=924|loc=926 & (X( loc=927|loc=929 ))))))))))))))))))))))))))]",9,0.0006698357557,0.314,0.038,1.162,random_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=104 & ((X( loc=221 & ((X( loc=238|loc=241 & ((X( loc=246|loc=249 & ((X( loc=3528 & ((X( loc=3543 & ((X( loc=924|loc=926 & (X( loc=927|loc=929 ))))))))))))))))))))))))))]",9,8.37818331e-07,0.307,0.045,1.183,random_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6764733413,0.289,0.027,1.156,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=92 & ((X( loc=209 & ((X( loc=242 & ((X( loc=250 & ((X( loc=1842 & ((X( loc=1897 & ((X( loc=924|loc=926 & (X( loc=927|loc=929 ))))))))))))))))))))))))))]",9,0.001339671511,0.321,0.045,1.182,random_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=108 & ((X( loc=225 & ((X( loc=236|loc=240 & ((X( loc=244|loc=248 & ((X( loc=2869 & ((X( loc=2889 & ((X( loc=925 & (X( loc=928 ))))))))))))))))))))))))))]",9,8.174195401e-07,0.385,0.041,1.205,random_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=56 & ((X( loc=173 & ((X( loc=238|loc=241 & ((X( loc=246|loc=249 & ((X( loc=1022 & ((X( loc=1184 & ((X( loc=924|loc=926 & (X( loc=927|loc=929 ))))))))))))))))))))))))))]",9,4.189091655e-07,0.328,0.04,1.175,random_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=103 & ((X( loc=220 & ((X( loc=239 & ((X( loc=247 & ((X( loc=2490 & ((X( loc=2506 & ((X( loc=925 & (X( loc=928 ))))))))))))))))))))))))))]",9,0.001359368695,0.315,0.044,1.195,random_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6764733413,0.334,0.027,1.194,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6764733413,0.32,0.027,1.172,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6764733413,0.304,0.031,1.128,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6764733413,0.364,0.029,1.195,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6764733413,0.318,0.029,1.187,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6764733413,0.358,0.026,1.171,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6764733413,0.334,0.028,1.171,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6764733413,0.341,0.032,1.152,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6764733413,0.376,0.033,1.237,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6764733413,0.344,0.03,1.26,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6764733413,0.39,0.033,1.186,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6764733413,0.338,0.032,1.164,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6764733413,0.36,0.032,1.267,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=64 )))))]",2,0.02431710656,0.321,0.034,1.163,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=82 )))))]",2,0.001359368947,0.373,0.032,1.14,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=86 & ((X( loc=203 & ((X( loc=239 & ((X( loc=247 & ((X( loc=2745 & ((X( loc=2776 & ((X( loc=924|loc=926 & (X( loc=927|loc=929 ))))))))))))))))))))))))))]",9,0.0006698357557,0.503,0.045,1.244,random_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"['start', 'companystart', 'startprofile_3_5_7', 'companystartprofile_3_5_7', 'select_context_user_collection']",0,-1,0.0,0.0,0.0,actual_path,3600,
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6764733413,0.347,0.03,1.167,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=43 )))))]",2,0.0297737427,0.289,0.039,1.14,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=58 )))))]",2,0.01488161916,0.345,0.039,1.138,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=13 )))))]",2,0.004048702311,0.335,0.033,1.134,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"['start', 'companystart', 'startprofile_7_4_2', 'companystartprofile_7_4_2', 'select_context_radio']",0,-1,0.0,0.0,0.0,actual_path,3600,
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=95 )))))]",2,0.005417669774,0.35,0.042,1.143,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=57 )))))]",2,0.01488205402,0.314,0.041,1.123,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6764733413,0.5,0.03,1.135,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"['start', 'companystart', 'startprofile_4_6_6', 'companystartprofile_4_6_6', 'select_context_user_collection']",0,-1,0.0,0.0,0.0,actual_path,3600,
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=18 )))))]",2,0.01081441968,0.342,0.037,1.184,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6764733413,0.426,0.029,1.194,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=92 )))))]",2,0.001359368474,0.464,0.03,1.119,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6764733413,0.408,0.028,1.254,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=79 )))))]",2,0.002708832349,0.299,0.037,1.111,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"['start', 'companystart', 'startprofile_4_5_2', 'companystartprofile_4_5_2', 'select_context_user_collection', 'companyselect_context_user_collection']",0,-1,0.0,0.0,0.0,actual_path,3600,
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=19 )))))]",2,0.01624175576,0.447,0.033,1.139,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6764733413,0.376,0.031,1.244,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=106 )))))]",2,0.002698924444,0.411,0.037,1.187,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=52 )))))]",2,0.001349462222,0.4,0.035,1.148,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=39 & ((X( loc=156 & ((X( loc=239 & ((X( loc=247 & ((X( loc=2046 & ((X( loc=2088 & ((X( loc=924|loc=926 & (X( loc=927|loc=929 ))))))))))))))))))))))))))]",9,0.0006698357557,0.52,0.041,1.5,random_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=76 )))))]",2,0.009474957699,0.331,0.035,1.135,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6764733413,0.517,0.027,1.428,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=31 )))))]",2,0.004047381676,0.432,0.033,1.09,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=65 )))))]",2,0.008115995046,0.376,0.033,1.104,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=33 )))))]",2,0.01489294853,0.319,0.035,1.117,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=42 )))))]",2,0.02298706501,0.479,0.038,1.119,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=20 & (X( loc=137 ))))))))]",3,0.01352267628,0.309,0.036,1.106,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"['start', 'companystart', 'startprofile_2_3_5', 'companystartprofile_2_3_5', 'select_context_user_collection', 'companyselect_context_user_collection']",0,-1,0.0,0.0,0.0,actual_path,3600,
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=81 & (X( loc=198 ))))))))]",3,0.01082458078,0.286,0.03,1.082,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=65 )))))]",2,0.008115995046,0.536,0.029,1.195,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=42 & (X( loc=159 ))))))))]",3,0.02298706501,0.448,0.035,1.202,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=76 & (X( loc=193 ))))))))]",3,0.009474957699,0.284,0.031,1.188,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=15 & (X( loc=132 ))))))))]",3,0.01489254223,0.32,0.034,1.177,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=24 & (X( loc=141 ))))))))]",3,0.01760044136,0.294,0.036,1.163,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=79 & (X( loc=196 ))))))))]",3,0.002708832349,0.3,0.036,1.167,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"['start', 'companystart', 'startprofile_0_8_3', 'companystartprofile_0_8_3', 'select_context_editorial_playlist', 'customerselect_context_editorial_playlist', 'song_10_major_0_7_3']",0,-1,0.0,0.0,0.0,actual_path,3600,
0,out/models/model_spotify500_model-it_1.prism,"['start', 'companystart', 'startprofile_4_4_4', 'companystartprofile_4_4_4', 'select_context_user_collection', 'companyselect_context_user_collection', 'played_0_major_8_4_3']",0,-1,0.0,0.0,0.0,actual_path,3600,
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=11 & (X( loc=128 ))))))))]",3,0.00813641237,0.333,0.035,1.252,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=47 & (X( loc=164 ))))))))]",3,0.005408073288,0.474,0.033,1.218,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"['start', 'companystart', 'startprofile_5_5_5', 'companystartprofile_5_5_5', 'select_context_editorial_playlist', 'customerselect_context_editorial_playlist', 'song_10_major_3_5_8']",0,-1,0.0,0.0,0.0,actual_path,3600,
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=58 & (X( loc=175 ))))))))]",3,0.01488161916,0.301,0.035,1.15,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=98 & (X( loc=215 ))))))))]",3,0.002718740254,0.309,0.034,1.234,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=14 & (X( loc=131 ))))))))]",3,0.01079343933,0.347,0.039,1.133,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=64 & (X( loc=181 ))))))))]",3,0.02431710656,0.332,0.032,1.172,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=39 & (X( loc=156 ))))))))]",3,0.01490310596,0.313,0.031,1.177,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=58 & (X( loc=175 ))))))))]",3,0.01488161916,0.324,0.038,1.166,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=14 & (X( loc=131 ))))))))]",3,0.01079343933,0.333,0.036,1.169,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=43 & (X( loc=160 ))))))))]",3,0.0297737427,0.488,0.039,1.204,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=58 & ((X( loc=175 & (X( loc=238|loc=241 )))))))))))]",4,0.004047634592,0.311,0.035,1.154,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=52 & ((X( loc=169 & (X( loc=242 )))))))))))]",4,0,0.354,0.023,1.165,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"['start', 'companystart', 'startprofile_2_5_3', 'companystartprofile_2_5_3', 'select_context_catalog', 'companyselect_context_catalog', 'played_10_major_5_5_4']",0,-1,0.0,0.0,0.0,actual_path,3600,
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=11 & (X( loc=128 ))))))))]",3,0.00813641237,0.361,0.039,1.147,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"['start', 'companystart', 'startprofile_6_6_3', 'companystartprofile_6_6_3', 'select_context_user_collection', 'companyselect_context_user_collection', 'played_0_major_4_5_4']",0,-1,0.0,0.0,0.0,actual_path,3600,
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=16 & ((X( loc=133 & (X( loc=238|loc=241 )))))))))))]",4,0.006746057653,0.333,0.036,1.138,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=58 & ((X( loc=175 & (X( loc=239 )))))))))))]",4,0.005437475788,0.343,0.034,1.207,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=64 & ((X( loc=181 & (X( loc=237 )))))))))))]",4,0,0.345,0.024,1.204,actual_path,3600,storm
0,out/models/model_spotify500_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=37 & (X( loc=154 ))))))))]",3,0.02028863279,0.309,0.055,1.239,actual_path,3600,storm
